correct,fold,held_out_subject,p0,p1,pred_label,recording_id,split_seed,strategy,strategy_display,task,true_label,validation_windows_from_recording
1,1,3,0.9998195834656497,0.00018041653435034086,0,stroop:s03:r0,1547,random_window,Random-window split,stroop,0,19
1,1,3,0.99919097654598854,0.00080902345401147335,0,stroop:s03:r1,1547,random_window,Random-window split,stroop,0,18
1,1,3,0.0015685735532689682,0.99843142644673111,1,stroop:s03:r2,1547,random_window,Random-window split,stroop,1,14
1,1,3,0.00012104723883458887,0.99987895276116545,1,stroop:s03:r3,1547,random_window,Random-window split,stroop,1,18
1,2,3,0.99977154842866445,0.00022845157133549683,0,stroop:s03:r0,1547,random_window,Random-window split,stroop,0,18
1,2,3,0.99928012979937375,0.00071987020062632334,0,stroop:s03:r1,1547,random_window,Random-window split,stroop,0,19
1,2,3,0.010777064525300662,0.98922293547469931,1,stroop:s03:r2,1547,random_window,Random-window split,stroop,1,12
1,2,3,7.0203023876106392e-05,0.99992979697612394,1,stroop:s03:r3,1547,random_window,Random-window split,stroop,1,20
1,1,4,0.99999999006367912,9.9363208267051143e-09,0,stroop:s04:r0,1335,random_window,Random-window split,stroop,0,17
1,1,4,0.99447958686503435,0.0055204131349656646,0,stroop:s04:r1,1335,random_window,Random-window split,stroop,0,8
1,1,4,0.005151348880499786,0.99484865111950027,1,stroop:s04:r2,1335,random_window,Random-window split,stroop,1,12
1,1,4,0.00020703533245834576,0.99979296466754164,1,stroop:s04:r3,1335,random_window,Random-window split,stroop,1,19
1,2,4,0.99999989109405696,1.089059430661524e-07,0,stroop:s04:r0,1335,random_window,Random-window split,stroop,0,12
1,2,4,0.99672881045749595,0.003271189542504058,0,stroop:s04:r1,1335,random_window,Random-window split,stroop,0,13
1,2,4,0.00027514542553394778,0.99972485457446603,1,stroop:s04:r2,1335,random_window,Random-window split,stroop,1,10
1,2,4,0.0011908980454764578,0.99880910195452355,1,stroop:s04:r3,1335,random_window,Random-window split,stroop,1,21
1,1,4,0.9999999200837254,7.9916274555354479e-08,0,stroop:s04:r0,1388,random_window,Random-window split,stroop,0,15
1,1,4,0.99823653013626634,0.0017634698637336275,0,stroop:s04:r1,1388,random_window,Random-window split,stroop,0,10
1,1,4,0.0027513443851351982,0.99724865561486475,1,stroop:s04:r2,1388,random_window,Random-window split,stroop,1,6
1,1,4,0.00053096698152042528,0.99946903301847967,1,stroop:s04:r3,1388,random_window,Random-window split,stroop,1,25
1,2,4,0.99999986449871114,1.3550128884606265e-07,0,stroop:s04:r0,1388,random_window,Random-window split,stroop,0,15
1,2,4,0.99778236178050084,0.0022176382194991164,0,stroop:s04:r1,1388,random_window,Random-window split,stroop,0,10
1,2,4,0.00062646825551004545,0.99937353174448995,1,stroop:s04:r2,1388,random_window,Random-window split,stroop,1,7
1,2,4,0.0003761582419302377,0.99962384175806973,1,stroop:s04:r3,1388,random_window,Random-window split,stroop,1,24
1,1,4,0.99999985878493436,1.4121506564025818e-07,0,stroop:s04:r0,1441,random_window,Random-window split,stroop,0,15
1,1,4,0.99733016520308482,0.0026698347969151847,0,stroop:s04:r1,1441,random_window,Random-window split,stroop,0,10
1,1,4,0.00077827421824429657,0.99922172578175572,1,stroop:s04:r2,1441,random_window,Random-window split,stroop,1,7
1,1,4,0.00029595665713962797,0.99970404334286034,1,stroop:s04:r3,1441,random_window,Random-window split,stroop,1,24
1,2,4,0.9999999105041032,8.9495896821648948e-08,0,stroop:s04:r0,1441,random_window,Random-window split,stroop,0,13
1,2,4,0.99851664050328448,0.0014833594967154366,0,stroop:s04:r1,1441,random_window,Random-window split,stroop,0,12
1,2,4,0.0012411545946187856,0.99875884540538129,1,stroop:s04:r2,1441,random_window,Random-window split,stroop,1,10
1,2,4,0.00012378611905380533,0.99987621388094616,1,stroop:s04:r3,1441,random_window,Random-window split,stroop,1,21
1,1,4,0.99999991080630635,8.9193693654366313e-08,0,stroop:s04:r0,1494,random_window,Random-window split,stroop,0,14
1,1,4,0.99954939925706199,0.00045060074293804832,0,stroop:s04:r1,1494,random_window,Random-window split,stroop,0,11
1,1,4,0.0012482019992348511,0.99875179800076519,1,stroop:s04:r2,1494,random_window,Random-window split,stroop,1,5
1,1,4,0.00047717456888069545,0.99952282543111926,1,stroop:s04:r3,1494,random_window,Random-window split,stroop,1,26
1,2,4,0.99999980320426085,1.9679573914652065e-07,0,stroop:s04:r0,1494,random_window,Random-window split,stroop,0,14
1,2,4,0.98852943997399179,0.011470560026008223,0,stroop:s04:r1,1494,random_window,Random-window split,stroop,0,11
1,2,4,0.0046085944176388989,0.99539140558236106,1,stroop:s04:r2,1494,random_window,Random-window split,stroop,1,6
1,2,4,0.0001241846370446755,0.99987581536295533,1,stroop:s04:r3,1494,random_window,Random-window split,stroop,1,25
1,1,4,0.9999998177949192,1.8220508078002635e-07,0,stroop:s04:r0,1547,random_window,Random-window split,stroop,0,12
1,1,4,0.99692390216685511,0.0030760978331449505,0,stroop:s04:r1,1547,random_window,Random-window split,stroop,0,13
1,1,4,0.0066327916237815749,0.99336720837621839,1,stroop:s04:r2,1547,random_window,Random-window split,stroop,1,10
1,1,4,0.0001123844951941454,0.99988761550480587,1,stroop:s04:r3,1547,random_window,Random-window split,stroop,1,21
1,2,4,0.99999984797648223,1.5202351781110293e-07,0,stroop:s04:r0,1547,random_window,Random-window split,stroop,0,13
1,2,4,0.99729840530814318,0.0027015946918569058,0,stroop:s04:r1,1547,random_window,Random-window split,stroop,0,12
1,2,4,0.0017919401147731269,0.99820805988522687,1,stroop:s04:r2,1547,random_window,Random-window split,stroop,1,10
1,2,4,0.00025956887852275097,0.99974043112147726,1,stroop:s04:r3,1547,random_window,Random-window split,stroop,1,21
1,1,5,0.99981039743243205,0.00018960256756799892,0,stroop:s05:r0,1335,random_window,Random-window split,stroop,0,32
1,1,5,0.99500541797319397,0.0049945820268060557,0,stroop:s05:r1,1335,random_window,Random-window split,stroop,0,14
1,1,5,0.00088852584433868006,0.99911147415566137,1,stroop:s05:r2,1335,random_window,Random-window split,stroop,1,9
1,1,5,0.0018478510497641736,0.99815214895023585,1,stroop:s05:r3,1335,random_window,Random-window split,stroop,1,25
1,2,5,0.99992384537558843,7.6154624411613956e-05,0,stroop:s05:r0,1335,random_window,Random-window split,stroop,0,27
1,2,5,0.99587342865747941,0.0041265713425205873,0,stroop:s05:r1,1335,random_window,Random-window split,stroop,0,19
1,2,5,0.0010196951371635062,0.9989803048628364,1,stroop:s05:r2,1335,random_window,Random-window split,stroop,1,17
1,2,5,0.0019349841790981112,0.9980650158209019,1,stroop:s05:r3,1335,random_window,Random-window split,stroop,1,17
1,1,5,0.99980134171860824,0.00019865828139171103,0,stroop:s05:r0,1388,random_window,Random-window split,stroop,0,27
1,1,5,0.98520182032564463,0.014798179674355375,0,stroop:s05:r1,1388,random_window,Random-window split,stroop,0,19
1,1,5,0.00043952407617961568,0.99956047592382047,1,stroop:s05:r2,1388,random_window,Random-window split,stroop,1,12
1,1,5,0.0030763128341480244,0.996923687165852,1,stroop:s05:r3,1388,random_window,Random-window split,stroop,1,22
1,2,5,0.99979715254000445,0.0002028474599955566,0,stroop:s05:r0,1388,random_window,Random-window split,stroop,0,33
1,2,5,0.99142127339467123,0.008578726605328834,0,stroop:s05:r1,1388,random_window,Random-window split,stroop,0,13
1,2,5,0.00067423147739763853,0.99932576852260235,1,stroop:s05:r2,1388,random_window,Random-window split,stroop,1,19
1,2,5,0.0010207945731833135,0.99897920542681673,1,stroop:s05:r3,1388,random_window,Random-window split,stroop,1,15
1,1,5,0.99987588875288691,0.00012411124711313878,0,stroop:s05:r0,1441,random_window,Random-window split,stroop,0,30
1,1,5,0.99350698461910469,0.0064930153808952914,0,stroop:s05:r1,1441,random_window,Random-window split,stroop,0,16
1,1,5,0.0022458530469847016,0.99775414695301523,1,stroop:s05:r2,1441,random_window,Random-window split,stroop,1,9
1,1,5,0.0035915467282551239,0.99640845327174488,1,stroop:s05:r3,1441,random_window,Random-window split,stroop,1,25
1,2,5,0.99961650221188214,0.00038349778811778837,0,stroop:s05:r0,1441,random_window,Random-window split,stroop,0,35
1,2,5,0.99422564478972308,0.0057743552102769288,0,stroop:s05:r1,1441,random_window,Random-window split,stroop,0,11
1,2,5,0.00050884153297846724,0.99949115846702163,1,stroop:s05:r2,1441,random_window,Random-window split,stroop,1,10
1,2,5,0.0016222520762904874,0.99837774792370948,1,stroop:s05:r3,1441,random_window,Random-window split,stroop,1,24
1,1,5,0.99977987101337062,0.0002201289866292803,0,stroop:s05:r0,1494,random_window,Random-window split,stroop,0,37
1,1,5,0.99628875465309985,0.0037112453469000744,0,stroop:s05:r1,1494,random_window,Random-window split,stroop,0,9
1,1,5,0.00015894586927231056,0.99984105413072777,1,stroop:s05:r2,1494,random_window,Random-window split,stroop,1,17
1,1,5,0.00078902716772045057,0.99921097283227955,1,stroop:s05:r3,1494,random_window,Random-window split,stroop,1,17
1,2,5,0.99974876998976292,0.00025123001023700939,0,stroop:s05:r0,1494,random_window,Random-window split,stroop,0,33
1,2,5,0.9924303730960724,0.007569626903927696,0,stroop:s05:r1,1494,random_window,Random-window split,stroop,0,13
1,2,5,0.00048690440259918329,0.99951309559740087,1,stroop:s05:r2,1494,random_window,Random-window split,stroop,1,9
1,2,5,0.002200873950158925,0.99779912604984111,1,stroop:s05:r3,1494,random_window,Random-window split,stroop,1,25
1,1,5,0.99987739409356968,0.0001226059064303234,0,stroop:s05:r0,1547,random_window,Random-window split,stroop,0,35
1,1,5,0.99229375204977766,0.0077062479502223334,0,stroop:s05:r1,1547,random_window,Random-window split,stroop,0,11
1,1,5,0.00085880558176779044,0.99914119441823224,1,stroop:s05:r2,1547,random_window,Random-window split,stroop,1,16
1,1,5,0.0024353139163265838,0.99756468608367344,1,stroop:s05:r3,1547,random_window,Random-window split,stroop,1,18
1,2,5,0.99973415980984814,0.00026584019015183378,0,stroop:s05:r0,1547,random_window,Random-window split,stroop,0,34
1,2,5,0.99775000267516267,0.0022499973248373355,0,stroop:s05:r1,1547,random_window,Random-window split,stroop,0,12
1,2,5,0.00086325495304580974,0.99913674504695416,1,stroop:s05:r2,1547,random_window,Random-window split,stroop,1,15
1,2,5,0.002110567632933792,0.99788943236706618,1,stroop:s05:r3,1547,random_window,Random-window split,stroop,1,19
1,1,6,0.99246813170454218,0.0075318682954579157,0,stroop:s06:r0,1335,random_window,Random-window split,stroop,0,17
1,1,6,0.99845770586808091,0.0015422941319190578,0,stroop:s06:r1,1335,random_window,Random-window split,stroop,0,15
1,1,6,1.3250521403169474e-05,0.99998674947859678,1,stroop:s06:r2,1335,random_window,Random-window split,stroop,1,14
1,1,6,0.0094080876430958759,0.99059191235690414,1,stroop:s06:r3,1335,random_window,Random-window split,stroop,1,19
1,2,6,0.9970382454428266,0.0029617545571733938,0,stroop:s06:r0,1335,random_window,Random-window split,stroop,0,12
1,2,6,0.99972772728786163,0.00027227271213837751,0,stroop:s06:r1,1335,random_window,Random-window split,stroop,0,20
1,2,6,8.2717130475458862e-05,0.99991728286952464,1,stroop:s06:r2,1335,random_window,Random-window split,stroop,1,14
1,2,6,0.011242989506559598,0.98875701049344045,1,stroop:s06:r3,1335,random_window,Random-window split,stroop,1,19
1,1,6,0.9957263114713556,0.0042736885286443847,0,stroop:s06:r0,1388,random_window,Random-window split,stroop,0,19
1,1,6,0.99926906714703978,0.00073093285296024595,0,stroop:s06:r1,1388,random_window,Random-window split,stroop,0,13
1,1,6,2.6776736197504074e-05,0.99997322326380245,1,stroop:s06:r2,1388,random_window,Random-window split,stroop,1,11
1,1,6,0.026448061942101728,0.97355193805789819,1,stroop:s06:r3,1388,random_window,Random-window split,stroop,1,22
1,2,6,0.99706218495968368,0.0029378150403163118,0,stroop:s06:r0,1388,random_window,Random-window split,stroop,0,18
1,2,6,0.99904682686591462,0.00095317313408541614,0,stroop:s06:r1,1388,random_window,Random-window split,stroop,0,14
1,2,6,1.761679803395389e-05,0.99998238320196597,1,stroop:s06:r2,1388,random_window,Random-window split,stroop,1,12
1,2,6,0.022620490423238965,0.97737950957676112,1,stroop:s06:r3,1388,random_window,Random-window split,stroop,1,21
1,1,6,0.99649094565823071,0.0035090543417693417,0,stroop:s06:r0,1441,random_window,Random-window split,stroop,0,16
1,1,6,0.99959582746476561,0.00040417253523443414,0,stroop:s06:r1,1441,random_window,Random-window split,stroop,0,16
1,1,6,1.4429116697297497e-06,0.99999855708833019,1,stroop:s06:r2,1441,random_window,Random-window split,stroop,1,15
1,1,6,0.0078684876997890327,0.9921315123002109,1,stroop:s06:r3,1441,random_window,Random-window split,stroop,1,18
1,2,6,0.99779421377455713,0.0022057862254429026,0,stroop:s06:r0,1441,random_window,Random-window split,stroop,0,17
1,2,6,0.99981308197174357,0.00018691802825634648,0,stroop:s06:r1,1441,random_window,Random-window split,stroop,0,15
1,2,6,3.5880069342577987e-05,0.99996411993065737,1,stroop:s06:r2,1441,random_window,Random-window split,stroop,1,9
1,2,6,0.017797868790104806,0.98220213120989519,1,stroop:s06:r3,1441,random_window,Random-window split,stroop,1,24
1,1,6,0.99765173704249654,0.0023482629575035277,0,stroop:s06:r0,1494,random_window,Random-window split,stroop,0,19
1,1,6,0.99808906592774482,0.0019109340722551712,0,stroop:s06:r1,1494,random_window,Random-window split,stroop,0,13
1,1,6,2.4901654611907158e-05,0.999975098345388,1,stroop:s06:r2,1494,random_window,Random-window split,stroop,1,19
1,1,6,0.0082470522326654177,0.99175294776733458,1,stroop:s06:r3,1494,random_window,Random-window split,stroop,1,14
1,2,6,0.9993039470938162,0.00069605290618378085,0,stroop:s06:r0,1494,random_window,Random-window split,stroop,0,20
1,2,6,0.99817584224534461,0.0018241577546553658,0,stroop:s06:r1,1494,random_window,Random-window split,stroop,0,12
1,2,6,4.317978262942937e-05,0.99995682021737065,1,stroop:s06:r2,1494,random_window,Random-window split,stroop,1,16
1,2,6,0.011601915013247819,0.98839808498675219,1,stroop:s06:r3,1494,random_window,Random-window split,stroop,1,17
1,1,6,0.99932953485547971,0.0006704651445202717,0,stroop:s06:r0,1547,random_window,Random-window split,stroop,0,14
1,1,6,0.99890890269594546,0.0010910973040545642,0,stroop:s06:r1,1547,random_window,Random-window split,stroop,0,18
1,1,6,7.0635281553459845e-05,0.99992936471844651,1,stroop:s06:r2,1547,random_window,Random-window split,stroop,1,18
1,1,6,0.017297371722006762,0.98270262827799315,1,stroop:s06:r3,1547,random_window,Random-window split,stroop,1,15
1,2,6,0.99734632609085783,0.0026536739091421809,0,stroop:s06:r0,1547,random_window,Random-window split,stroop,0,20
1,2,6,0.99991414466541229,8.5855334587715698e-05,0,stroop:s06:r1,1547,random_window,Random-window split,stroop,0,12
1,2,6,5.9240853788225298e-06,0.99999407591462108,1,stroop:s06:r2,1547,random_window,Random-window split,stroop,1,12
1,2,6,0.012150345367150617,0.98784965463284946,1,stroop:s06:r3,1547,random_window,Random-window split,stroop,1,21
1,1,7,0.99999301648039995,6.9835196000193751e-06,0,stroop:s07:r0,1335,random_window,Random-window split,stroop,0,19
1,1,7,0.92565242375698709,0.074347576243012928,0,stroop:s07:r1,1335,random_window,Random-window split,stroop,0,13
1,1,7,0.011297027171012436,0.98870297282898756,1,stroop:s07:r2,1335,random_window,Random-window split,stroop,1,11
1,1,7,0.011201079411114485,0.98879892058888552,1,stroop:s07:r3,1335,random_window,Random-window split,stroop,1,22
1,2,7,0.99997057753855112,2.9422461448849543e-05,0,stroop:s07:r0,1335,random_window,Random-window split,stroop,0,19
1,2,7,0.90035796352581354,0.099642036474186527,0,stroop:s07:r1,1335,random_window,Random-window split,stroop,0,13
1,2,7,0.0026829289000310785,0.99731707109996892,1,stroop:s07:r2,1335,random_window,Random-window split,stroop,1,14
1,2,7,0.0032388722800517902,0.99676112771994818,1,stroop:s07:r3,1335,random_window,Random-window split,stroop,1,19
1,1,7,0.99999449861376155,5.5013862384589231e-06,0,stroop:s07:r0,1388,random_window,Random-window split,stroop,0,23
1,1,7,0.98103322521896064,0.018966774781039416,0,stroop:s07:r1,1388,random_window,Random-window split,stroop,0,9
1,1,7,0.0026496570477231689,0.99735034295227687,1,stroop:s07:r2,1388,random_window,Random-window split,stroop,1,11
1,1,7,0.0020534164536598486,0.99794658354634014,1,stroop:s07:r3,1388,random_window,Random-window split,stroop,1,22
1,2,7,0.99999345645588467,6.543544115376181e-06,0,stroop:s07:r0,1388,random_window,Random-window split,stroop,0,20
1,2,7,0.98781070192751508,0.012189298072484924,0,stroop:s07:r1,1388,random_window,Random-window split,stroop,0,12
1,2,7,0.0070166095204298607,0.99298339047957018,1,stroop:s07:r2,1388,random_window,Random-window split,stroop,1,10
1,2,7,0.0071229226108889205,0.99287707738911113,1,stroop:s07:r3,1388,random_window,Random-window split,stroop,1,23
1,1,7,0.99999767737752643,2.3226224735822302e-06,0,stroop:s07:r0,1441,random_window,Random-window split,stroop,0,19
1,1,7,0.97647014935131027,0.023529850648689721,0,stroop:s07:r1,1441,random_window,Random-window split,stroop,0,13
1,1,7,0.0076784231591083829,0.99232157684089173,1,stroop:s07:r2,1441,random_window,Random-window split,stroop,1,13
1,1,7,0.0045591730277363173,0.99544082697226366,1,stroop:s07:r3,1441,random_window,Random-window split,stroop,1,20
1,2,7,0.99999529701822065,4.702981779387508e-06,0,stroop:s07:r0,1441,random_window,Random-window split,stroop,0,18
1,2,7,0.96095526312361701,0.039044736876382997,0,stroop:s07:r1,1441,random_window,Random-window split,stroop,0,14
1,2,7,0.010979448430330625,0.98902055156966939,1,stroop:s07:r2,1441,random_window,Random-window split,stroop,1,10
1,2,7,0.003775256000877936,0.99622474399912209,1,stroop:s07:r3,1441,random_window,Random-window split,stroop,1,23
1,1,7,0.99999837124341728,1.6287565826771389e-06,0,stroop:s07:r0,1494,random_window,Random-window split,stroop,0,20
1,1,7,0.94513579362585931,0.054864206374140627,0,stroop:s07:r1,1494,random_window,Random-window split,stroop,0,12
